int	string	string
47254		收集#Y缥缈峰#l郊外一颗#Y天山雪莲#l
47255		寻找遗失在#Y缥缈峰#l的#Y密道钥匙#l
47256		听闻有人在#G缥缈峰#l遗失了重要的#G宝石指环#l，寻到此物能换取不菲的奖励。
47257		#G缥缈峰#l的#G天山雪莲#l可治百病，#{_SEXNAME}可收集一些以备不时之需。
47258		听闻有人在#G缥缈峰#l遗失了重要的#G密道钥匙#l，寻到此物能换取不菲的奖励。
47259	野外字典套装--杀怪	击败#Y缥缈峰#l的十只#Y青鹰#l
47260		击败#Y缥缈峰#l的十名#Y桑土公弟子#l
47261		击败#Y缥缈峰#l的十只#Y鹿#l
47262		#G缥缈峰#l的#G青鹰#l繁衍过剩，#{_SEXNAME}快去清理一下！
47263		#G缥缈峰#l的#G桑土公弟子#l为非作歹，#{_SEXNAME}快去给他们一些教训！
47264		#G缥缈峰#l的#G鹿#l繁衍过剩，#{_SEXNAME}快去清理一下！
47265	野外字典套装--杀怪寻物	前往#Y缥缈峰#l获取十份#Y鹰羽#l
47266		前往#Y缥缈峰#l获取十件桑土公弟子的#Y信物#l
47267		前往#Y缥缈峰#l获取十份#Y鹿肉#l
47268		#G缥缈峰#l的#G青鹰#l繁衍过剩，#{_SEXNAME}可去收集一些它们的羽毛来换取不菲的奖励。
47269		#G缥缈峰#l的#G桑土公弟子#l为非作歹，#{_SEXNAME}可去收集一些他们的信物来换取不菲的奖励。
47270		#G缥缈峰#l的#G鹿#l繁衍过剩，#{_SEXNAME}可去收集一些它们的肉来换取不菲的奖励。
47271	野外字典套装--珍兽	帮#Y木紫黎#l捉来一只#Y北极熊宝宝#l
47272		帮#Y刘潇潇#l捉来一只#Y駮马宝宝#l
47273		帮#Y余婆#l捉来一只#Y大猩猩宝宝#l
47274		帮#Y石嫂#l捉来一只#Y北极熊宝宝#l
47275		帮#Y韩琦#l捉来一只#Y駮马宝宝#l
47276		玄武岛的珍兽深受民众的喜爱，为#G木紫黎#l带回一只#G北极熊宝宝#l，他会给予你丰厚的奖励。
47277		玄武岛的珍兽深受民众的喜爱，为#G刘潇潇#l带回一只#G駮马宝宝#l，他会给予你丰厚的奖励。
47278		玄武岛的珍兽深受民众的喜爱，为#G余婆#l带回一只#G大猩猩宝宝#l，他会给予你丰厚的奖励。
47279		玄武岛的珍兽深受民众的喜爱，为#G石嫂#l带回一只#G北极熊宝宝#l，他会给予你丰厚的奖励。
47280		玄武岛的珍兽深受民众的喜爱，为#G韩琦#l带回一只#G駮马宝宝#l，他会给予你丰厚的奖励。
47281	段正淳	誉儿不爱习武，却遇上这些事，不知是福是祸。
47282	蒋忻	父母官不好当呐！
47283	蒋倩	我这辈子就喜欢邺郎一个人，谁也别想把我们拆开！
47284	邺行	空室寒窗客寄字，诗评词译语谜识。
47285	孟夫人	当年，行走江湖的时候，都喊我丁丁姑娘，现在后浪推前浪，都喊人家孟夫人……
47286	丁丁	你问人家多大？人家14岁嘛~
47287	田大力	要不是老爹天天看着我，我也要闯荡江湖去！
47288	花七	千娇百媚看不够，魂牵三月洛阳花。
47289	寇准 	只有天在上，更无山与齐。举头红日近，回首白云低。
47290	唐婉	世情薄，人情恶，雨送黄昏花易落。晓风干，泪痕残。欲笺心事，独语斜阑。难！难！难！
47291	蒋舵主	乔峰是契丹狗种，还是堂堂汉人，此时还未分明。倘若他真是契丹胡虏，我蒋某第一个跟他拚了。
47292	包打听	想知道什么消息？我这都有！
47293	李四	这谭青甚是可恶，仗着是四大恶人的弟子就在此横行无忌。
47294	玄难	玄慈师兄慈悲为怀，决不能以重手伤害这样一个小姑娘。
47295	康敏	任他是多出名的英雄好汉，都要从头至脚地向我细细打量。有些德高望重之辈，就算不敢向我正视，乘旁人不觉，总还是向我偷偷地瞧上几眼。
47296	木婉清	看什么看，小心我把你眼珠子挖出来。
47297	古木	内伤外伤混合伤，伤伤可治。
47298	村民王二	自打这些老虎来了，我们就没法活了。
47299	本相	凡所有相，皆是虚妄。
47300	黄庭坚	半烟半雨溪桥畔，渔翁醉着无人唤。
47301	崔百泉	小王爷有难，岂能袖手不理？反正既来姑苏，这条性命早就豁出去不要了。
47302	鸠摩智	公子只须将经文图谱一无遗漏的写出来，小僧了了宿愿，便即恭送公子回归大理。
47303	阿朱	阿碧就会体贴人。小心公子晓得仔吃醋。
47304	智光大师	老衲当年所做之事，到底是对，还是错……
47305	风波恶	世间最爱打架的是谁？是包三先生吗？错了，错了， 那是江南一阵风风波恶。
47306	傅思归	只要主公平安无事，我这点伤，不算什么。
47307	朱丹臣	这些一品堂的武士，可不好对付。
47308	东方婷	唉！那么好的少年人和姑娘……
47309	阮星竹	可怜我的一双女儿……
47310	爽姐	昨日村长送来的野味，今儿给石头做点好吃的。
47311	孟龙	唉，看到师兄弟们受此苦楚，心中真是难过。
47312	韩映雪	好不容易出来玩一次，没想到被这些丑八怪坏了心情。
47313	丁欢	【此人默默的看着你，并不说话。】
47314	康广陵	只要师父他老人家清健胜昔，咱们八人欢喜无限。
47315	狮吼子	我师父的武功，无人能及。
47316	木紫黎	姥姥对我们虽然严厉，但凡事还是向着我们的。
47317	刘潇潇	我们都是在艰难困危之极的境遇中由姥姥出手救出，是以姥姥御下虽严，但人人感激他的恩德。
47318	余婆	主人他老人家……怎么会……
47319	石嫂	定要严惩这些胆敢造反的奴才！
47320	韩琦	不羞老圃秋容淡，且看寒花晚节香。
47321	主城字典套装--交物品	将#Y切韵#l交给苏州的#Y段正淳#l
47322		将#Y切韵#l交给苏州的#Y蒋忻#l
47323		将#Y花木笔海#l交给苏州的#Y蒋倩#l
47324		将#Y高祖佩剑#l交给苏州的#Y邺行#l
47325		将#Y高祖佩剑#l交给苏州的#Y孟夫人#l
47326		将#Y资治通鉴#l交给苏州的#Y段正淳#l
47327		将#Y高祖配剑#l交给苏州的#Y段正淳#l
47328		将#Y花木笔海#l交给苏州的#Y蒋忻#l
47329		将#Y资治通鉴#l交给苏州的#Y蒋倩#l
47330		将#Y高祖佩剑#l交给苏州的#Y邺行#l
47331		将#Y八珍塔#l交给苏州的#Y孟夫人#l
47332		将#Y八珍塔#l交给苏州的#Y段正淳#l
47333		将#Y八珍塔#l交给苏州的#Y段正淳#l
47334		将#Y八珍塔#l交给苏州的#Y蒋忻#l
47335		将#Y金缕玉衣#l交给苏州的#Y蒋倩#l
47336		#G切韵#l深受人们喜爱，若是能将其送给苏州的#G段正淳#l，定可以换取不菲的奖励。
47337		#G切韵#l深受人们喜爱，若是能将其送给苏州的#G蒋忻#l，定可以换取不菲的奖励。
47338		#G花木笔海#l深受人们喜爱，若是能将其送给苏州的#G蒋倩#l，定可以换取不菲的奖励。
47339		#G高祖佩剑#l深受人们喜爱，若是能将其送给苏州的#G邺行#l，定可以换取不菲的奖励。
47340		#G高祖佩剑#l深受人们喜爱，若是能将其送给苏州的#G孟夫人#l，定可以换取不菲的奖励。
47341		#G资治通鉴#l深受人们喜爱，若是能将其送给苏州的#G段正淳#l，定可以换取不菲的奖励。
47342		#G高祖配剑#l深受人们喜爱，若是能将其送给苏州的#G段正淳#l，定可以换取不菲的奖励。
47343		#G花木笔海#l深受人们喜爱，若是能将其送给苏州的#G蒋忻#l，定可以换取不菲的奖励。
47344		#G资治通鉴#l深受人们喜爱，若是能将其送给苏州的#G蒋倩#l，定可以换取不菲的奖励。
47345		#G高祖佩剑#l深受人们喜爱，若是能将其送给苏州的#G邺行#l，定可以换取不菲的奖励。
47346		#G八珍塔#l深受人们喜爱，若是能将其送给苏州的#G孟夫人#l，定可以换取不菲的奖励。
47347		#G八珍塔#l深受人们喜爱，若是能将其送给苏州的#G段正淳#l，定可以换取不菲的奖励。
47348		#G八珍塔#l深受人们喜爱，若是能将其送给苏州的#G段正淳#l，定可以换取不菲的奖励。
47349		#G八珍塔#l深受人们喜爱，若是能将其送给苏州的#G蒋忻#l，定可以换取不菲的奖励。
47350		#G金缕玉衣#l深受人们喜爱，若是能将其送给苏州的#G蒋倩#l，定可以换取不菲的奖励。
47351	主城字典套装--交物品	将#Y切韵#l交给洛阳的#Y丁丁#l
47352		将#Y切韵#l交给洛阳的#Y田大力#l
47353		将#Y花木笔海#l交给洛阳的#Y花七#l
47354		将#Y高祖佩剑#l交给洛阳的#Y寇淮#l
47355		将#Y高祖佩剑#l交给洛阳的#Y唐婉#l
47356		将#Y资治通鉴#l交给洛阳的#Y丁丁#l
47357		将#Y高祖配剑#l交给洛阳的#Y田大力#l
47358		将#Y花木笔海#l交给洛阳的#Y丁丁#l
47359		将#Y资治通鉴#l交给洛阳的#Y田大力#l
47360		将#Y高祖佩剑#l交给洛阳的#Y花七#l
47361		将#Y八珍塔#l交给洛阳的#Y寇淮#l
47362		将#Y八珍塔#l交给洛阳的#Y唐婉#l
47363		将#Y八珍塔#l交给洛阳的#Y丁丁#l
47364		将#Y八珍塔#l交给洛阳的#Y田大力#l
47365		将#Y金缕玉衣#l交给洛阳的#Y丁丁#l
47366		#G切韵#l深受人们喜爱，若是能将其送给洛阳的#G丁丁#l，定可以换取不菲的奖励。
47367		#G切韵#l深受人们喜爱，若是能将其送给洛阳的#G田大力#l，定可以换取不菲的奖励。
47368		#G花木笔海#l深受人们喜爱，若是能将其送给洛阳的#G花七#l，定可以换取不菲的奖励。
47369		#G高祖佩剑#l深受人们喜爱，若是能将其送给洛阳的#G寇淮#l，定可以换取不菲的奖励。
47370		#G高祖佩剑#l深受人们喜爱，若是能将其送给洛阳的#G唐婉#l，定可以换取不菲的奖励。
47371		#G资治通鉴#l深受人们喜爱，若是能将其送给洛阳的#G丁丁#l，定可以换取不菲的奖励。
47372		#G高祖配剑#l深受人们喜爱，若是能将其送给洛阳的#G田大力#l，定可以换取不菲的奖励。
47373		#G花木笔海#l深受人们喜爱，若是能将其送给洛阳的#G丁丁#l，定可以换取不菲的奖励。
47374		#G资治通鉴#l深受人们喜爱，若是能将其送给洛阳的#G田大力#l，定可以换取不菲的奖励。
47375		#G高祖佩剑#l深受人们喜爱，若是能将其送给洛阳的#G花七#l，定可以换取不菲的奖励。
47376		#G八珍塔#l深受人们喜爱，若是能将其送给洛阳的#G寇淮#l，定可以换取不菲的奖励。
47377		#G八珍塔#l深受人们喜爱，若是能将其送给洛阳的#G唐婉#l，定可以换取不菲的奖励。
47378		#G八珍塔#l深受人们喜爱，若是能将其送给洛阳的#G丁丁#l，定可以换取不菲的奖励。
47379		#G八珍塔#l深受人们喜爱，若是能将其送给洛阳的#G田大力#l，定可以换取不菲的奖励。
47380		#G金缕玉衣#l深受人们喜爱，若是能将其送给洛阳的#G丁丁#l，定可以换取不菲的奖励。
47381	主城字典套装--交物品	将#Y切韵#l交给聚贤庄的#Y蒋舵主#l
47382		将#Y切韵#l交给聚贤庄的#Y包打听#l
47383		将#Y花木笔海#l交给聚贤庄的#Y李四#l
47384		将#Y高祖佩剑#l交给聚贤庄的#Y玄难#l
47385		将#Y高祖佩剑#l交给聚贤庄的#Y康敏#l
47386		将#Y资治通鉴#l交给聚贤庄的#Y蒋舵主#l
47387		将#Y高祖配剑#l交给聚贤庄的#Y包打听#l
47388		将#Y花木笔海#l交给聚贤庄的#Y李四#l
47389		将#Y资治通鉴#l交给聚贤庄的#Y蒋舵主#l
47390		将#Y高祖佩剑#l交给聚贤庄的#Y包打听#l
47391		将#Y八珍塔#l交给聚贤庄的#Y李四#l
47392		将#Y八珍塔#l交给聚贤庄的#Y玄难#l
47393		将#Y八珍塔#l交给聚贤庄的#Y康敏#l
47394		将#Y八珍塔#l交给聚贤庄的#Y蒋舵主#l
47395		将#Y金缕玉衣#l交给聚贤庄的#Y包打听#l
47396		#G切韵#l深受人们喜爱，若是能将其送给聚贤庄的#G蒋舵主#l，定可以换取不菲的奖励。
47397		#G切韵#l深受人们喜爱，若是能将其送给聚贤庄的#G包打听#l，定可以换取不菲的奖励。
47398		#G花木笔海#l深受人们喜爱，若是能将其送给聚贤庄的#G李四#l，定可以换取不菲的奖励。
47399		#G高祖佩剑#l深受人们喜爱，若是能将其送给聚贤庄的#G玄难#l，定可以换取不菲的奖励。
47400		#G高祖佩剑#l深受人们喜爱，若是能将其送给聚贤庄的#G康敏#l，定可以换取不菲的奖励。
47401		#G资治通鉴#l深受人们喜爱，若是能将其送给聚贤庄的#G蒋舵主#l，定可以换取不菲的奖励。
47402		#G高祖配剑#l深受人们喜爱，若是能将其送给聚贤庄的#G包打听#l，定可以换取不菲的奖励。
47403		#G花木笔海#l深受人们喜爱，若是能将其送给聚贤庄的#G李四#l，定可以换取不菲的奖励。
47404		#G资治通鉴#l深受人们喜爱，若是能将其送给聚贤庄的#G蒋舵主#l，定可以换取不菲的奖励。
47405		#G高祖佩剑#l深受人们喜爱，若是能将其送给聚贤庄的#G包打听#l，定可以换取不菲的奖励。
47406		#G八珍塔#l深受人们喜爱，若是能将其送给聚贤庄的#G李四#l，定可以换取不菲的奖励。
47407		#G八珍塔#l深受人们喜爱，若是能将其送给聚贤庄的#G玄难#l，定可以换取不菲的奖励。
47408		#G八珍塔#l深受人们喜爱，若是能将其送给聚贤庄的#G康敏#l，定可以换取不菲的奖励。
47409		#G八珍塔#l深受人们喜爱，若是能将其送给聚贤庄的#G蒋舵主#l，定可以换取不菲的奖励。
47410		#G金缕玉衣#l深受人们喜爱，若是能将其送给聚贤庄的#G包打听#l，定可以换取不菲的奖励。
47411	主城字典套装--交物品	将#Y花木笔海#l交给天龙寺的#Y木婉清#l
47412		将#Y切韵#l交给天龙寺的#Y古木#l
47413		将#Y切韵#l交给天龙寺的#Y村民王二#l
47414		将#Y花木笔海#l交给天龙寺的#Y本相#l
47415		将#Y高祖佩剑#l交给天龙寺的#Y黄庭坚#l
47416		将#Y资治通鉴#l交给天龙寺的#Y木婉清#l
47417		将#Y高祖配剑#l交给天龙寺的#Y古木#l
47418		将#Y资治通鉴#l交给天龙寺的#Y村民王二#l
47419		#G花木笔海#l深受人们喜爱，若是能将其送给天龙寺的#G木婉清#l，定可以换取不菲的奖励。
47420		#G切韵#l深受人们喜爱，若是能将其送给天龙寺的#G古木#l，定可以换取不菲的奖励。
47421		#G切韵#l深受人们喜爱，若是能将其送给天龙寺的#G村民王二#l，定可以换取不菲的奖励。
47422		#G花木笔海#l深受人们喜爱，若是能将其送给天龙寺的#G本相#l，定可以换取不菲的奖励。
47423		#G高祖佩剑#l深受人们喜爱，若是能将其送给天龙寺的#G黄庭坚#l，定可以换取不菲的奖励。
47424		#G资治通鉴#l深受人们喜爱，若是能将其送给天龙寺的#G木婉清#l，定可以换取不菲的奖励。
47425		#G高祖配剑#l深受人们喜爱，若是能将其送给天龙寺的#G古木#l，定可以换取不菲的奖励。
47426		#G资治通鉴#l深受人们喜爱，若是能将其送给天龙寺的#G村民王二#l，定可以换取不菲的奖励。
47427		将#Y高祖佩剑#l交给天龙寺的#Y木婉清#l
47428		将#Y高祖佩剑#l交给天龙寺的#Y古木#l
47429		将#Y八珍塔#l交给天龙寺的#Y村民王二#l
47430		将#Y八珍塔#l交给天龙寺的#Y本相#l
47431		将#Y八珍塔#l交给天龙寺的#Y黄庭坚#l
47432		将#Y八珍塔#l交给天龙寺的#Y木婉清#l
47433		将#Y金缕玉衣#l交给天龙寺的#Y古木#l
47434		将#Y金缕玉衣#l交给天龙寺的#Y村民王二#l
47435		将#Y金缕玉衣#l交给天龙寺的#Y木婉清#l
47436		将#Y金缕玉衣#l交给天龙寺的#Y古木#l
47437		将任意一本蓝色以上品质的#Y珍兽技能书#l交给天龙寺的#Y村民王二#l
47438		将任意一本紫色以上品质的#Y珍兽技能书#l交给天龙寺的#Y本相#l
47439		#G高祖佩剑#l深受人们喜爱，若是能将其送给天龙寺的#G木婉清#l，定可以换取不菲的奖励。
47440		#G高祖佩剑#l深受人们喜爱，若是能将其送给天龙寺的#G古木#l，定可以换取不菲的奖励。
47441		#G八珍塔#l深受人们喜爱，若是能将其送给天龙寺的#G村民王二#l，定可以换取不菲的奖励。
47442		#G八珍塔#l深受人们喜爱，若是能将其送给天龙寺的#G本相#l，定可以换取不菲的奖励。
47443		#G八珍塔#l深受人们喜爱，若是能将其送给天龙寺的#G黄庭坚#l，定可以换取不菲的奖励。
47444		#G八珍塔#l深受人们喜爱，若是能将其送给天龙寺的#G木婉清#l，定可以换取不菲的奖励。
47445		#G金缕玉衣#l深受人们喜爱，若是能将其送给天龙寺的#G古木#l，定可以换取不菲的奖励。
47446		#G金缕玉衣#l深受人们喜爱，若是能将其送给天龙寺的#G村民王二#l，定可以换取不菲的奖励。
47447		#G金缕玉衣#l深受人们喜爱，若是能将其送给天龙寺的#G木婉清#l，定可以换取不菲的奖励。
47448		#G金缕玉衣#l深受人们喜爱，若是能将其送给天龙寺的#G古木#l，定可以换取不菲的奖励。
47449		#G珍兽技能书#l深受人们喜爱，若是能将其送给天龙寺的#G村民王二#l，定可以换取不菲的奖励。
47450		#G珍兽技能书#l深受人们喜爱，若是能将其送给天龙寺的#G本相#l，定可以换取不菲的奖励。
47451	主城字典套装--交物品	将#Y花木笔海#l交给燕子坞的#Y崔百泉#l
47452		将#Y切韵#l交给燕子坞的#Y鸠摩智#l
